,mse,psnr,ssim,method,img_id
144,874.1511891682943,18.71493808161417,0.8862992694485885,our,324.0
145,1488.099589029948,16.404483641211712,0.8274975665138538,ucmr,324.0
146,861.0912831624349,18.78031167982932,0.8803336931484984,our,327.0
147,1320.2703552246094,16.924174889349267,0.7751132302015719,ucmr,327.0
148,9667.96866353353,8.277451267943297,0.6447716962136762,our,328.0
149,10432.43435160319,7.94694700369492,0.6138684536636259,ucmr,328.0
150,2495.3480478922525,14.159492318555627,0.7924116104433762,our,334.0
151,2748.6854502360025,13.739553172932348,0.6954196457322684,ucmr,334.0
152,1019.9844614664713,18.044868051361597,0.9115615475307326,our,335.0
153,1592.9705200195312,16.108726221736912,0.8134408829935179,ucmr,335.0
154,2581.280268351237,14.012451992569368,0.8186491180938322,our,336.0
155,2692.8192087809243,13.828731642571787,0.7640187115008992,ucmr,336.0
156,1403.2667846679688,16.659401152888076,0.9031420264584923,our,337.0
157,1758.1162872314453,15.680327636041692,0.8174617829744909,ucmr,337.0
158,2655.2869008382163,13.889689078725576,0.8433020109656987,our,339.0
159,2664.8431498209634,13.874087089206729,0.7740597460413934,ucmr,339.0
160,1662.268519083659,15.923791808080006,0.8257738164848961,our,342.0
161,2039.4123636881511,15.035753130360192,0.7434741446887646,ucmr,342.0
162,8098.798472086589,9.04659768612569,0.6241248687019454,our,343.0
163,8389.844950358072,8.893264260017993,0.5862630725812353,ucmr,343.0
164,4648.996495564778,11.457211420579041,0.8232281298365831,our,349.0
165,4478.675338745117,11.619307794908462,0.740703257157946,ucmr,349.0
166,2482.2553202311196,14.182339106735204,0.841013748701222,our,352.0
167,3585.459238688151,12.585355712811667,0.7494667242117549,ucmr,352.0
168,1360.6909790039062,16.793208553205233,0.9032321950349518,our,357.0
169,2539.39377339681,14.083503105048305,0.8348288307104794,ucmr,357.0
170,2138.7709045410156,14.829160934643099,0.8801842617107335,our,360.0
171,1790.931131998698,15.600014749451736,0.8611344138124103,ucmr,360.0
172,6685.088460286458,9.879732024396763,0.7087568674760326,our,367.0
173,6076.216466267903,10.294471235851464,0.6404595550401448,ucmr,367.0
174,2175.424387613932,14.755363679818593,0.8483771355539121,our,368.0
175,2775.5994415283203,13.697235694330043,0.7650497411223774,ucmr,368.0
176,1545.5232696533203,16.240048126099943,0.8697014786570317,our,376.0
177,2301.2314809163413,14.511200543121475,0.7857974860340899,ucmr,376.0
178,5008.284362792969,11.133913813832311,0.7406167918387755,our,392.0
179,5296.9771728515625,10.89052259506027,0.6424114760524797,ucmr,392.0
180,1922.4079284667969,15.292348119348011,0.8295541232611375,our,398.0
181,1959.1449890136719,15.210137831689853,0.7514255017487906,ucmr,398.0
182,2232.7287241617837,14.642444012342148,0.8809777279714698,our,401.0
183,2414.9246215820312,14.301767814498964,0.788785553951964,ucmr,401.0
184,1438.8081156412761,16.55077482063192,0.9048017350187644,our,406.0
185,1614.8977966308594,16.049353188842424,0.8435639971153956,ucmr,406.0
186,786.0737864176432,19.17617046978644,0.907439600875814,our,417.0
187,1753.4043629964192,15.69198277993203,0.8282267434642083,ucmr,417.0
188,1459.726786295573,16.488087833764396,0.8803157769253288,our,419.0
189,1512.3719482421875,16.33421747478,0.8308409387818595,ucmr,419.0
190,909.5565490722656,18.542506556139994,0.8772157945223137,our,424.0
191,1102.9497680664062,17.70524627166016,0.8241459090485961,ucmr,424.0
192,919.1975046793619,18.49671524153581,0.8891707381085533,our,426.0
193,1096.1992899576824,17.731908444376586,0.8393217888415238,ucmr,426.0
194,1589.132095336914,16.119203617779036,0.8868498016611802,our,427.0
195,1844.2325286865234,15.472646830012726,0.7940364116623386,ucmr,427.0
196,2319.0119120279946,14.477773813913117,0.8219381527604686,our,436.0
197,2714.025894165039,13.794663739777429,0.7013090962880403,ucmr,436.0
198,5357.439448038737,10.841230896993089,0.7756523225562771,our,437.0
199,6291.884323120117,10.142996313878035,0.6135966218158719,ucmr,437.0
200,2302.425135294596,14.508948431095712,0.8182170411918133,our,438.0
201,2538.7780253092446,14.084556302965126,0.7330450421296119,ucmr,438.0
202,1834.1837107340496,15.496375286820301,0.8708057119690084,our,443.0
203,1929.591328938802,15.276150220053301,0.8158558349330045,ucmr,443.0
204,3229.413091023763,13.03956759431591,0.8165987762195551,our,448.0
205,3472.4469045003257,12.724447469935527,0.7493427187203188,ucmr,448.0
206,4038.3763020833335,12.06873576150348,0.810661439701931,our,455.0
207,4830.139241536458,11.29120710249049,0.7513716176399807,ucmr,455.0
208,3402.759531656901,12.812491016823271,0.7798818398259822,our,473.0
209,3252.8223622639975,13.008200139079133,0.7368875729607488,ucmr,473.0
210,1410.234380086263,16.637890627380997,0.8933013123295016,our,478.0
211,1725.4698181152344,15.761729938446628,0.8515859957265439,ucmr,478.0
212,2909.3213094075522,13.492886728980098,0.857188989455066,our,482.0
213,3158.1762339274087,13.136439998293682,0.8221190301793856,ucmr,482.0
214,3490.7576649983725,12.701606605518808,0.803099314711505,our,483.0
215,3961.0510457356772,12.152699217106548,0.7211859693498921,ucmr,483.0
216,3319.0504048665366,12.92066512982001,0.7543127283139333,our,492.0
217,4042.5669759114585,12.064231369826537,0.6948509903811448,ucmr,492.0
218,3415.438507080078,12.796338903381228,0.7794937517555734,our,495.0
219,4132.125717163086,11.96906834699988,0.7249420768676682,ucmr,495.0
220,807.8399810791016,19.057550176883673,0.9055670510932644,our,498.0
221,1168.3433634440105,17.45509864894292,0.8104267704606071,ucmr,498.0
222,6807.665328979492,9.80082163578404,0.6329289721526475,our,515.0
223,12270.467559814453,7.2421924925919425,0.4159319569457747,ucmr,515.0
224,1215.7020365397136,17.282532166413013,0.7586239220893726,our,537.0
225,1924.9134012858074,15.286691647842702,0.6485517170419315,ucmr,537.0
226,700.247060139974,19.678290666749348,0.8596230531926675,our,558.0
227,1433.9288991292317,16.5655274334462,0.7659072284176074,ucmr,558.0
228,1077.2275288899739,17.807729174538718,0.8407938523099582,our,559.0
229,1872.12451171875,15.407456313407508,0.7555111466610892,ucmr,559.0
230,1455.903803507487,16.49947680249436,0.8662954521394161,our,566.0
231,2015.3277486165364,15.087346762266122,0.8053623031220744,ucmr,566.0
232,1610.4299621582031,16.061385188339813,0.8826110369301065,our,579.0
233,1705.7162526448567,15.81173573285952,0.8325606541538537,ucmr,579.0
234,2037.6852060953777,15.039432684474118,0.8470421013688734,our,580.0
235,2310.0548502604165,14.494580689053674,0.8046314605146666,ucmr,580.0
